date,Q_sim_m3s,Q_obs_m3s,P_mm,ET_mm,S_total
2003-01-07,0.7302446233152338,0.622,0.0,3.252,240.43904217698437
2003-01-08,0.7237066359780527,0.609,0.0,3.252,238.9287806243001
2003-01-09,0.7181485623275021,0.597,0.0,3.252,237.42437809032913
2003-01-10,0.7133197427639492,0.585,0.0,3.252,235.92591376707088
2003-01-11,0.7090301049613271,0.574,0.0,3.252,234.43345787485015
2003-01-12,0.7051362985999124,0.562,0.0,3.252,232.94707285412133
2003-01-13,0.7015307688182147,0.551,0.0,3.252,231.46681438129013
2003-01-14,0.839593418830666,0.568,28.19,3.252,251.1876955492604
2003-01-15,0.9759464531460655,0.557,0.254,3.252,244.63211825176882
2003-01-16,1.0577815039513736,0.547,0.254,3.252,239.20148443192275
2003-01-17,1.0748331263602942,0.536,0.0,3.252,234.3182636403194
2003-01-18,1.0511103278556817,0.525,0.0,3.252,232.11494040488242
2003-01-19,1.0083660119702809,0.515,0.0,3.252,230.6552989152296
2003-01-20,0.9592386168957807,0.504,0.0,3.252,229.20009093859215
2003-01-21,0.9106864532647218,0.494,0.0,3.252,227.7496059422693
2003-01-22,0.8662033338144856,0.484,0.0,3.252,226.30409233485148
2003-01-23,0.8272315854730157,0.475,0.0,3.252,224.86376348234927
2003-01-24,0.7940502487608754,0.465,0.0,3.252,223.42880282452097
2003-01-25,0.7663230384530109,0.456,0.0,3.252,221.9993682263297
2003-01-26,0.7434280061359604,0.447,0.0,3.252,220.5755956792242
2003-01-27,0.7246489358396053,0.438,0.0,3.252,219.15760244973188
2003-01-28,0.7092805889418864,0.429,0.0,3.252,217.74548975823114
2003-01-29,0.6966814182940312,0.421,0.0,3.252,216.33934505833975
2003-01-30,0.6862951905649188,0.412,0.0,3.252,214.93924397679092
2003-01-31,0.6776549912504043,0.404,0.0,3.252,213.54525196468973
2003-02-01,0.6703779235798033,0.396,0.0,3.252,212.157425703407
2003-02-02,0.6641555000363426,0.388,0.0,3.252,210.7758143018815
2003-02-03,0.6587426272994313,0.38,0.0,3.252,209.40046031658494
2003-02-04,0.6539467784314132,0.373,0.0,3.252,208.03140062071762
2003-02-05,0.6758363307690393,0.368,7.874,3.252,210.59693406473394
2003-02-06,0.7349369026407904,0.367,9.255,3.252,213.87183541510421
2003-02-07,0.8255460265433389,0.371,9.287,3.252,216.71971200720733
2003-02-08,0.925675255352644,0.376,7.366,3.252,217.62433636826393
2003-02-09,0.9812605425340092,0.369,0.0,3.252,212.2538357068089
2003-02-10,1.0003301652005459,0.368,3.302,3.252,210.4301320961273
2003-02-11,0.979038213774173,0.362,0.508,3.252,206.69716752160832
2003-02-12,0.9894322647068977,0.378,12.19,3.252,212.95797704792017
2003-02-13,0.9845481839476159,0.372,0.762,3.252,208.60035582063568
2003-02-14,1.0926615257267889,0.63,25.65,3.252,225.9451176295816
2003-02-15,1.185744611726246,0.421,0.0,3.252,219.32952039248494
2003-02-16,1.3976087057608697,4.707,31.26,3.252,240.4270097639928
2003-02-17,1.5734734520128442,0.477,1.243,3.252,233.60595904318953
2003-02-18,1.8806220132614426,11.798,39.62,3.252,260.82227953060556
2003-02-19,2.116289184509468,0.521,0.0,3.252,251.41888820759414
2003-02-20,2.219526798024866,0.511,0.0,3.252,244.04554312728465
2003-02-21,2.194853044551523,0.5,0.0,3.252,238.04594054291346
2003-02-22,2.071786850414846,0.49,0.0,3.252,232.97629379164846
2003-02-23,1.9078097760530837,0.512,4.064,3.252,231.99067396151952
2003-02-24,1.8184034526191164,4.341,18.62,3.252,243.38980565942384
2003-02-25,1.7916114770289753,2.431,11.85,3.252,247.56198450952314
2003-02-26,1.7463902966392175,0.611,0.508,3.252,241.78296448178662
2003-02-27,1.656985226105869,0.599,0.0,3.252,236.51393367209658
2003-02-28,1.5285371438638493,0.587,0.0,3.252,232.2754186734075
2003-03-01,1.3906785586139176,0.575,0.0,3.252,230.88746749810753
2003-03-02,1.259262174464839,0.574,1.524,3.252,229.499788435212
2003-03-03,1.1418210259153254,0.562,0.0,3.252,228.1131537429755
2003-03-04,1.0410326831379806,0.551,0.0,3.252,226.7282243714685
2003-03-05,0.9568824435880904,0.54,0.0,3.252,225.34556648688644
2003-03-06,0.8879862476173842,0.529,0.0,3.252,223.96566552019755
2003-03-07,0.8323769682637504,0.519,0.0,3.252,222.58893811143662
2003-03-08,0.7879527930353876,0.508,0.0,3.252,221.21574226525533
2003-03-09,0.7527166585197593,0.498,0.0,3.252,219.84638598599952
2003-03-10,0.7248895824537168,0.494,1.778,3.252,218.48113462034334
2003-03-11,0.7029504476859607,0.485,0.254,3.252,217.12021710130657
2003-03-12,0.6859186729891587,0.486,3.302,3.252,215.80632657341755
2003-03-13,0.6723199706221382,0.479,0.762,3.252,214.4207673071499
2003-03-14,0.7236154257650892,0.512,14.22,3.252,222.39569594556883
2003-03-15,0.783926695634923,0.515,3.302,3.252,219.97933906959028
2003-03-16,0.8736079662424,0.55,10.92,3.252,224.39529312998775
2003-03-17,0.9305727133875884,0.54,0.254,3.252,219.21370986664343
2003-03-18,0.9575290166927551,0.545,3.556,3.252,217.56343310673157
2003-03-19,1.0215581638217597,0.598,14.22,3.252,225.13286929226152
2003-03-20,1.1204505643222689,0.65,11.43,3.252,229.35200422740462
2003-03-21,1.180040646466553,0.638,0.254,3.252,223.69212484168764
2003-03-22,1.1814883380631778,0.627,0.254,3.252,218.911397234621
2003-03-23,1.136092313487945,0.617,0.508,3.252,215.54914904204963
2003-03-24,1.0704170828780972,0.605,0.0,3.252,214.2201099150866
2003-03-25,0.9996528650164614,0.593,0.0,3.252,212.89381460745585
2003-03-26,0.931949313389831,0.582,0.254,3.252,211.57068345392884
2003-03-27,0.8712009470986144,0.57,0.0,3.252,210.25107676211292
2003-03-28,0.828464192825632,0.577,4.953,3.252,210.3809942895116
2003-03-29,0.7886131427903188,0.573,1.905,3.252,207.91684716107096
2003-03-30,0.7533284287136989,0.563,0.508,3.252,206.6090871316345
2003-03-31,0.7230867048678434,0.552,0.0,3.252,205.30575009853987
2003-04-01,0.6977125585456022,0.541,0.0,3.252,204.00701945579277
2003-04-02,0.6767131643072894,0.53,0.0,3.252,202.71305332552978
2003-04-03,0.6594747988136845,0.519,0.0,3.252,201.4239882193696
2003-04-04,0.645372855005734,0.509,0.0,3.252,200.13994215292672
2003-04-05,0.6338287601164123,0.499,0.0,3.252,198.86101729547846
2003-04-06,0.6243351723667061,0.494,2.54,3.252,197.5873022244784
2003-04-07,0.6164629491387831,0.484,0.254,3.252,196.31887384415614
2003-04-08,0.9155933374147975,2.59,57.15,3.252,240.86404878665607
2003-04-09,1.2472871719516336,0.556,3.048,3.252,233.94400855772162
2003-04-10,1.509734734650541,0.584,4.572,3.252,230.1033725235403
2003-04-11,1.7332929952759626,3.546,14.73,3.252,235.94803601698175
2003-04-12,2.0110700892506306,10.152,28.85,3.252,253.47017775905908
2003-04-13,2.2410679684787844,1.818,8.486,3.252,252.02451325055878
2003-04-14,2.4493405205286676,6.696,18.54,3.252,260.0658860809848
2003-04-15,2.5390662374458044,0.773,0.0,3.252,251.96084753968887
2003-04-16,2.509885110843017,0.774,1.778,3.252,246.98589425509704
2003-04-17,2.3821113880801073,0.766,0.762,3.252,242.06148991084507
2003-04-18,2.22898364215933,0.987,8.128,3.252,244.11894421235655
2003-04-19,2.049296469612684,0.813,1.778,3.252,240.51763756094613
2003-04-20,2.0129706439587176,9.445,29.97,3.252,261.34456170400694
2003-04-21,2.0138615739466785,0.903,6.095,3.252,259.3255724592461
2003-04-22,2.0434070563014703,3.556,12.44,3.252,263.39388555125095
2003-04-23,2.052534148626831,0.982,5.504,3.252,261.3894874585004
2003-04-24,2.032316202331775,1.019,6.18,3.252,260.54219630282597
2003-04-25,1.9630060686995452,1.017,2.032,3.252,256.49339716671494
2003-04-26,1.8890180754832895,1.567,8.89,3.252,258.9133395547909
2003-04-27,1.7926933606308093,1.061,2.54,3.252,255.67097455832422
2003-04-28,1.773221083325186,5.815,19.81,3.252,267.57160970635994
2003-04-29,1.7367515883324398,1.082,0.0,3.252,261.19155926025974
2003-04-30,1.6713143367647647,1.084,2.794,3.252,258.22130732354026
2003-05-01,1.6757456238702633,5.675,19.55,3.252,269.90861360315324
2003-05-02,1.714594579466207,2.351,9.906,3.252,271.974882066449
2003-05-03,1.7197860580909738,1.158,1.524,3.252,266.93045215093593
2003-05-04,1.6777549503948173,1.152,2.032,3.252,263.1779423365341
2003-05-05,1.6036588701548442,1.158,3.556,3.252,261.2511539729328
2003-05-06,1.4928120128997269,1.136,0.254,3.252,256.7219615731291
2003-05-07,1.479677082659106,5.922,22.35,3.252,271.4466053064885
2003-05-08,1.4990779705170971,1.208,6.262,3.252,270.569833756974
2003-05-09,1.50911994467755,1.218,4.152,3.252,268.2280266904543
2003-05-10,1.4807400289499482,1.204,1.27,3.252,263.8728268312693
2003-05-11,1.4070779533704239,1.182,0.254,3.252,259.242398026249
2003-05-12,1.3578460518349864,1.87,10.92,3.252,264.179347741273
2003-05-13,1.2913123334987533,1.198,0.0,3.252,259.09025178575774
2003-05-14,1.2100011400473765,1.189,2.032,3.252,256.3343061265848
2003-05-15,1.125287222525894,1.165,0.0,3.252,254.56739225959436
2003-05-16,1.0457147623897711,1.142,0.0,3.252,253.09862126760027
2003-05-17,1.2348205702805792,11.888,49.02,3.252,290.5299094922099
2003-05-18,1.4666357482491141,1.202,4.064,3.252,285.0937958578823
2003-05-19,1.6248831363537253,1.178,0.0,3.252,277.61614165499145
2003-05-20,1.9474378009500408,20.01,46.98,3.252,311.43593739466115
2003-05-21,2.2067908241317467,1.195,0.0,3.252,301.46947872327144
2003-05-22,2.40596119922856,5.167,13.2,3.252,304.8820282310382
2003-05-23,2.514894344010518,1.419,6.35,3.252,302.5895810935809
2003-05-24,2.6001774632371744,6.717,17.01,3.252,310.12941543033725
2003-05-25,2.853493961047223,21.834,46.22,3.252,341.92959968725097
2003-05-26,3.036774817975468,1.325,0.0,3.252,331.0842139775032
2003-05-27,3.078031512339316,1.298,0.0,3.252,322.6554198063401
2003-05-28,3.190585494862294,16.964,36.82,3.252,347.15365873604117
2003-05-29,3.2517138873302254,1.37,5.334,3.252,342.2460155664973
2003-05-30,3.2213515855984256,1.386,4.064,3.252,337.66293337200455
2003-05-31,3.129012711516143,2.303,8.099,3.252,337.5852094819499
2003-06-01,2.9769713908311886,1.433,3.915,3.252,334.2659805702881
2003-06-02,2.771756847836612,1.422,1.956,3.252,329.91714134448233
2003-06-03,2.5573795050480275,1.45,6.35,3.252,329.93017471291444
2003-06-04,2.37402598454238,2.321,9.398,3.252,332.50967500694424
2003-06-05,2.3318681819588982,9.85,26.67,3.252,349.4400018098654
2003-06-06,2.32491712818667,1.553,6.35,3.252,347.11596108477033
2003-06-07,2.2733203017904677,1.521,0.0,3.252,340.1135528884056
2003-06-08,2.1604325843965495,1.491,0.0,3.252,334.2416328824325
2003-06-09,2.1406133280228636,8.827,25.39,3.252,350.7135318389658
2003-06-10,2.1458165728045966,1.867,7.366,3.252,349.798569232467
2003-06-11,2.1583572640063924,2.729,9.34,3.252,350.99002255056297
2003-06-12,2.217422647644801,6.549,17.64,3.252,359.3224001404611
2003-06-13,2.269593396417501,2.221,7.83,3.252,358.5277118881412
2003-06-14,2.4053107180152224,11.188,26.99,3.252,374.4766149308352
2003-06-15,2.658325544342569,14.633,31.16,3.252,392.32655531687
2003-06-16,2.8789673867555896,3.085,8.25,3.252,389.1600891462607
2003-06-17,3.13916718140001,14.336,29.82,3.252,405.6032978971531
2003-06-18,3.335540498313901,4.049,9.85,3.252,403.7373560474872
2003-06-19,3.3851658024707794,1.771,0.0,3.252,394.6185428014757
2003-06-20,3.3614094903029725,4.891,12.67,3.252,398.02311829421683
2003-06-21,3.304231538207181,4.727,12.34,3.252,401.04269219335174
2003-06-22,3.2264006115256785,3.865,10.6,3.252,402.54105603752356
2003-06-23,3.08309077547168,1.826,0.75,3.252,395.81129146841664
2003-06-24,2.890842831920878,1.819,3.25,3.252,392.302013193023
2003-06-25,2.652533887828943,1.783,0.0,3.252,386.51610009881074
2003-06-26,2.3895419147274213,1.747,0.0,3.252,382.02189181406493
2003-06-27,2.135694304044659,1.712,0.0,3.252,380.02689742004907
2003-06-28,1.9074425153897514,1.678,0.0,3.252,378.0263973069042
2003-06-29,1.7587890569855045,2.272,11.67,3.252,383.1762928361974
2003-06-30,1.6535855615158515,1.705,4.3,3.252,381.2021712747784
2003-07-01,1.5628263314172928,1.688,2.53,3.252,377.8896685014717
2003-07-02,1.4651045291710956,1.655,0.0,3.252,373.2665561556026
2003-07-03,1.3718562481853447,1.623,0.25,3.252,371.2500355571524
2003-07-04,1.2885194325640195,1.599,1.5,3.252,369.23306640910465
2003-07-05,1.4345032763457408,9.639,41.59,3.252,399.8000849174141
2003-07-06,1.6314363095606403,1.656,6.04,3.252,396.2494916726943
2003-07-07,1.7745346933991446,1.635,1.25,3.252,389.59580195607765
2003-07-08,1.8527029965685713,1.639,4.31,3.252,386.68430189829235
2003-07-09,1.8653186905099968,1.63,2.79,3.252,382.9419242568013
2003-07-10,1.8588529101888553,1.858,8.61,3.252,384.6122323008064
2003-07-11,1.9901316680087033,11.571,32.67,3.252,406.45418604854984
2003-07-12,2.1196757948758482,1.701,4.28,3.252,401.5280272793143
2003-07-13,2.1919593721805875,1.701,3.51,3.252,397.04374981960564
2003-07-14,2.196976824123495,1.697,3.3,3.252,393.20018409090017
2003-07-15,2.139746691253554,1.683,2.28,3.252,389.0647590677613
2003-07-16,2.0296083759992674,1.657,1.01,3.252,384.3425592425378
2003-07-17,1.8864286547746938,1.624,0.0,3.252,380.4507486845758
2003-07-18,1.7381416374435124,1.592,0.0,3.252,378.36681103231376
2003-07-19,1.5993786300594546,1.56,0.0,3.252,376.282219536847
2003-07-20,1.4767944387979945,1.529,0.0,3.252,374.197838797012
2003-07-21,1.3724352744501762,1.498,0.0,3.252,372.1144197158219
2003-07-22,1.2858326533619875,1.468,0.0,3.252,370.03261615830746
2003-07-23,1.2152764600642347,1.441,0.44,3.252,367.9529991170135
2003-07-24,1.1585653714338457,1.416,0.82,3.252,365.87606875891527
2003-07-25,1.1134294375205034,1.389,0.25,3.252,363.80226467145496
2003-07-26,1.0777509568263626,1.361,0.0,3.252,361.7319745777475
2003-07-27,1.0496644591369053,1.334,0.0,3.252,359.66554175049475
2003-07-28,1.0275868884729469,1.307,0.0,3.252,357.6032713197197
2003-07-29,1.0586413406797817,1.317,11.79,3.252,362.8019356312618
2003-07-30,1.1067923958830201,1.309,4.71,3.252,361.11842851950803
2003-07-31,1.2042719252128298,1.338,13.46,3.252,367.0064878435777
2003-08-01,1.5018542792418719,8.452,40.38,3.252,394.975205043462
2003-08-02,1.7852547233810814,1.369,2.286,3.252,387.28378582776816
2003-08-03,1.9645133038288758,1.344,0.254,3.252,379.5123595824957
2003-08-04,2.03470377975169,1.331,1.778,3.252,374.35776168935286
2003-08-05,2.0054645220719136,1.304,0.0,3.252,368.4320437082541
2003-08-06,1.9049938374267539,1.278,0.0,3.252,363.6245304336928
2003-08-07,1.9365596163934455,8.475,31.49,3.252,385.5561589906827
2003-08-08,1.9831062417761514,1.323,3.556,3.252,380.8717045276968
2003-08-09,1.9796214801964083,1.297,0.0,3.252,374.0567812795269
2003-08-10,1.9143979558333386,1.271,0.0,3.252,368.20756905562297
2003-08-11,1.8126591826817318,1.264,2.54,3.252,365.17195982971305
2003-08-12,1.6913305675785066,1.244,0.762,3.252,361.9881345795492
2003-08-13,1.5698641060142404,1.221,0.254,3.252,359.9109268226765
2003-08-14,1.4581664758047272,1.202,0.762,3.252,357.8357424179119
2003-08-15,1.3604694956430017,1.178,0.0,3.252,355.76324691742457
2003-08-16,1.2777675288785515,1.158,0.762,3.252,353.6940176152397
2003-08-17,1.2093248510244592,1.135,0.0,3.252,351.6285564575613
2003-08-18,1.1535855315370105,1.112,0.0,3.252,349.5673010219561
2003-08-19,1.111869503201731,1.106,3.81,3.252,347.98488157050707
2003-08-20,1.0773659528128845,1.093,2.031,3.252,345.5550781549489
2003-08-21,1.0491630740262403,1.08,2.032,3.252,343.5084179393182
2003-08-22,1.0424037883664452,1.083,6.096,3.252,343.88433753436004
2003-08-23,1.030808348738921,1.061,0.0,3.252,339.9219190306578
2003-08-24,1.017476828939427,1.04,0.0,3.252,337.8915865763048
2003-08-25,1.0041245245904777,1.02,0.254,3.252,335.86716308157565
2003-08-26,0.9916210769182182,1.0,0.0,3.252,333.84883922515746
2003-08-27,0.9803344460741654,0.983,1.016,3.252,331.83678540757217
2003-08-28,0.9703472566913314,0.964,0.254,3.252,329.8311545187271
2003-08-29,0.9615903818849506,0.945,0.254,3.252,327.83208429498234
2003-08-30,0.9539234103422225,0.926,0.0,3.252,325.8396993272453
2003-08-31,0.9471814554181426,0.908,0.0,3.252,323.8541127723704
2003-09-01,0.941200980168159,0.89,0.0,3.252,321.8754278123067
2003-09-02,0.9358328161659756,0.872,0.0,3.252,319.9037388987665
2003-09-03,0.9309475926698737,0.854,0.0,3.252,317.9391328155254
2003-09-04,0.9584182726394366,0.851,8.89,3.252,320.7734613061665
2003-09-05,0.992764673283925,0.842,3.81,3.252,318.7233262558012
2003-09-06,1.0027547586828287,0.826,0.254,3.252,313.8135778122862
2003-09-07,0.9992481707752989,0.811,1.016,3.252,311.8752780024497
2003-09-08,0.9888816968089341,0.795,0.0,3.252,309.94385991797344
2003-09-09,0.9755964686543908,0.779,0.0,3.252,308.01945519128947
2003-09-10,0.9616371119062714,0.765,1.016,3.252,306.10218081846483
2003-09-11,0.9481999314281971,0.75,0.0,3.252,304.1921411360976
2003-09-12,0.9358491318144774,0.735,0.0,3.252,302.28942950553767
2003-09-13,0.9247807205428287,0.72,0.0,3.252,300.39412974828105
2003-09-14,0.9149871630952673,0.706,0.0,3.252,298.50631736980375
2003-09-15,0.9063579668918526,0.692,0.0,3.252,296.6260606035183
2003-09-16,0.8987393706902942,0.678,0.0,3.252,294.753421301779
2003-09-17,0.8919683017386264,0.664,0.0,3.252,292.8884556968281
2003-09-18,0.8890556776863433,0.654,3.81,3.252,291.5054627666485
2003-09-19,0.88489412343889,0.641,0.0,3.252,289.2779339541228
2003-09-20,0.880141192800281,0.628,0.0,3.252,287.43614420985176
2003-09-21,0.8751789554824072,0.615,0.0,3.252,285.60217546921285
2003-09-22,0.8702178889968811,0.603,0.0,3.252,283.77606854078664
2003-09-23,0.8653638763577699,0.591,0.0,3.252,281.95786067742966
2003-09-24,0.8606609132792585,0.579,0.0,3.252,280.14758593692625
2003-09-25,0.8561179378802976,0.567,0.0,3.252,278.3452754917397
2003-09-26,0.8517253710844113,0.556,0.0,3.252,276.5509578954514
2003-09-27,0.8474650585305501,0.545,0.0,3.252,274.76465931233975
2003-09-28,0.8433160355092268,0.534,0.0,3.252,272.9864037155809
2003-09-29,0.8392576911917335,0.523,0.0,3.252,271.21621305873396
2003-09-30,0.8352713485235329,0.513,0.0,3.252,269.4541074244743
2003-10-01,0.831340907544708,0.503,0.0,3.252,267.70010515394245
2003-10-02,0.8274529589754213,0.493,0.0,3.252,265.9542229595751
2003-10-03,0.823596618788396,0.483,2.794,3.252,264.21647602385144
2003-10-04,1.0418860271611559,0.481,42.41,3.252,295.76750898920045
2003-10-05,1.2698529425714733,0.474,0.762,3.252,287.9419376018076
2003-10-06,1.4360735379857983,0.472,2.54,3.252,283.1664116492295
2003-10-07,1.630199983922665,0.612,21.15,3.252,295.069885085784
2003-10-08,1.7720361376197022,0.534,3.486,3.252,290.6503755138352
2003-10-09,1.8229596164140638,0.525,0.254,3.252,284.3921302825878
2003-10-10,1.787647270970895,0.516,0.254,3.252,279.07836913528354
2003-10-11,1.7230131556019206,0.534,6.604,3.252,279.8025530591667
2003-10-12,1.627842926308342,0.53,1.524,3.252,275.99848835269347
2003-10-13,1.6086224458787242,1.483,18.79,3.252,287.2441234485718
2003-10-14,1.5986464754598264,0.592,3.302,3.252,283.82398665695797
2003-10-15,1.5760133781885641,0.602,3.81,3.252,281.39310642310727
2003-10-16,1.583957391865177,0.929,12.19,3.252,286.4111721111748
2003-10-17,1.5615594336907317,0.641,0.0,3.252,280.43771830267605
2003-10-18,1.622981708613018,4.229,22.6,3.252,294.48514409610533
2003-10-19,1.733297020139729,2.503,12.91,3.252,298.54776117395534
2003-10-20,1.8834433989898172,4.023,15.78,3.252,304.8482231316908
2003-10-21,2.040404414084468,3.18,12.69,3.252,308.09177304494455
2003-10-22,2.115290663573187,0.825,0.0,3.252,300.5699830528284
2003-10-23,2.103020987044213,0.823,1.778,3.252,295.86257522856465
2003-10-24,2.0258330356980134,0.828,2.673,3.252,292.6178024560284
2003-10-25,2.0166873393181493,5.948,21.96,3.252,306.1499608819583
2003-10-26,1.985675583729225,0.863,0.508,3.252,299.7470203807859
2003-10-27,1.9531097110036937,1.23,8.6,3.252,301.2489954117978
2003-10-28,1.954967900542113,3.316,13.49,3.252,306.77947145904864
2003-10-29,2.021201765272134,5.522,17.87,3.252,315.4472782918899
2003-10-30,2.2177556812566106,11.911,30.38,3.252,333.9028230358082
2003-10-31,2.3709712043617244,1.041,1.524,3.252,325.9838658887231
2003-11-01,2.4217991420276297,1.027,0.762,3.252,319.0960704185809
2003-11-02,2.3660569110033802,1.007,0.0,3.252,312.7741008631926
2003-11-03,2.226512612157526,0.987,0.0,3.252,307.35123996405923
2003-11-04,2.046981267288915,0.987,2.54,3.252,304.6965240726034
2003-11-05,1.855943866116075,0.969,0.254,3.252,302.21168178547146
2003-11-06,1.7325430121747474,2.574,13.46,3.252,309.0970247141149
2003-11-07,1.6512098272689328,1.041,6.096,3.252,308.6848963522174
2003-11-08,1.622167396626258,1.939,10.66,3.252,312.19674784389315
2003-11-09,1.6875987144796316,5.566,19.3,3.252,322.61748078310416
2003-11-10,1.736585782290882,1.114,1.016,3.252,316.32339253656295
2003-11-11,1.730140186518426,1.096,0.508,3.252,310.6602431264057
2003-11-12,1.676851760673591,1.092,2.286,3.252,307.2801365284521
2003-11-13,1.7373200263149842,8.288,28.07,3.252,326.1567526676206
2003-11-14,1.8980387213404135,7.4,20.44,3.252,336.1558463265662
2003-11-15,2.0143566761956446,1.155,0.254,3.252,328.1500119858448
2003-11-16,2.041287908292095,1.132,0.0,3.252,321.4046935545357
2003-11-17,1.9830928908077488,1.111,0.254,3.252,315.90092346856267
2003-11-18,1.9430356564404292,3.815,14.73,3.252,323.3697245097385
2003-11-19,1.9324363051791,2.635,10.92,3.252,326.5804536622431
2003-11-20,2.199923648035363,21.996,55.11,3.252,367.0435849090516
2003-11-21,2.454236652214025,1.214,0.254,3.252,356.1757068672874
2003-11-22,2.6125575139844806,1.235,4.064,3.252,350.9306112524708
2003-11-23,2.7534109188444256,8.737,20.06,3.252,360.50583756357133
2003-11-24,2.80619286478617,1.279,2.794,3.252,354.60538065485804
2003-11-25,2.749585010380986,1.256,0.254,3.252,347.7564041646947
2003-11-26,2.5996551487080373,1.231,0.0,3.252,341.768238647668
2003-11-27,2.5505606126474714,10.843,29.04,3.252,361.21597181803634
2003-11-28,2.5388613249654717,2.943,9.559,3.252,361.6605478099659
2003-11-29,2.495259236104647,1.309,2.54,3.252,356.4603782355909
2003-11-30,2.4484620595600406,3.006,10.41,3.252,358.878243377354
2003-12-01,2.4853279555042445,9.186,23.62,3.252,372.3503318386685
2003-12-02,2.519270039298541,1.421,6.35,3.252,369.679605512829
2003-12-03,2.5115501138753245,1.439,4.826,3.252,366.4744695858655
2003-12-04,2.43633558774265,1.42,1.016,3.252,360.6994787081519
2003-12-05,2.420655050135134,7.884,22.09,3.252,373.67450476093154
2003-12-06,2.373847403896773,1.432,0.508,3.252,366.7287329144052
2003-12-07,2.272496675319458,1.408,0.508,3.252,360.90705957592604
2003-12-08,2.1199496126302053,1.379,0.0,3.252,355.4146272001999
2003-12-09,1.9582263375415137,1.388,4.572,3.252,354.3753485494605
2003-12-10,1.815268366282961,1.404,5.842,3.252,354.3349833661748
2003-12-11,1.669416467600543,1.376,0.0,3.252,349.4544607882348
2003-12-12,1.533994212848538,1.349,0.0,3.252,347.46279344674304
2003-12-13,1.4149138591533519,1.327,0.762,3.252,345.4720316666128
2003-12-14,1.3138284132613336,1.3,0.0,3.252,343.48295385425934
2003-12-15,1.230086833794034,1.274,0.0,3.252,341.4962331547773
2003-12-16,1.1619190844082328,1.249,0.0,3.252,339.512452919722
2003-12-17,1.1071316021969928,1.224,0.0,3.252,337.53211986000133
2003-12-18,1.0634962793838527,1.199,0.0,3.252,335.5556752310398
2003-12-19,1.0289513838545112,1.175,0.0,3.252,333.5835043452996
2003-12-20,1.030789981115445,1.183,8.382,3.252,335.97596398300345
2003-12-21,1.023053906364228,1.16,0.0,3.252,330.7269752247339
2003-12-22,1.009619860629147,1.137,0.254,3.252,328.6172790553321
2003-12-23,0.9941833317066392,1.115,0.0,3.252,326.6635910942391
2003-12-24,0.9787837986239638,1.092,0.0,3.252,324.71523360266656
2003-12-25,0.9762605336851867,1.087,5.334,3.252,324.5419324913027
2003-12-26,1.0243063778979293,1.104,11.68,3.252,329.555852624
2003-12-27,1.083558618156147,1.101,4.572,3.252,327.7441554673801
2003-12-28,1.1133669968612805,1.081,0.508,3.252,322.67084439511086
2003-12-29,1.1104377696431762,1.059,0.0,3.252,318.94145089337815
2003-12-30,1.090852252458572,1.038,0.0,3.252,317.0215935282091
2003-12-31,1.0641640026010548,1.017,0.0,3.252,315.1071192721364
2004-01-01,1.0358175634763185,0.997,0.0,3.252,313.19828043268217
2004-01-02,1.0087177536530827,0.977,0.0,3.252,311.2952985353122
2004-01-03,0.9842374838617918,0.961,1.524,3.252,309.3983686934854
2004-01-04,0.9628568624984771,0.943,0.508,3.252,307.5076633274348
2004-01-05,0.9462297398403101,0.933,3.546,3.252,305.87320778156845
2004-01-06,1.088527883777529,1.454,30.74,3.252,327.3276764990493
2004-01-07,1.2508464018035057,0.978,3.48,3.252,322.83053322627495
2004-01-08,1.6224124967998135,10.549,46.81,3.252,356.0463661181277
2004-01-09,2.0093999086182066,3.278,10.66,3.252,354.7264104907756
2004-01-10,2.296932022143252,1.091,4.571,3.252,349.3213370238358
2004-01-11,2.4446342918536064,1.089,2.032,3.252,343.1134453320585
2004-01-12,2.4530143661060593,1.067,0.0,3.252,336.3532791380246
2004-01-13,2.3517590182385746,1.046,0.0,3.252,330.5951156142173
2004-01-14,2.180250417873702,1.025,0.0,3.252,325.97785964566526
2004-01-15,1.9869345311847268,1.004,0.0,3.252,324.0682909999225
2004-01-16,1.831687328959098,1.046,9.144,3.252,327.1665889131525
2004-01-17,1.679298661936515,1.025,0.0,3.252,321.89451118197246
2004-01-18,1.539681731303106,1.026,3.302,3.252,319.95424305194473
2004-01-19,1.4147684838428,1.005,0.0,3.252,317.67599780182877
2004-01-20,1.3074391243278278,0.985,0.0,3.252,315.7737038887803
2004-01-21,1.2177052172211222,0.968,0.508,3.252,313.8750482088235
2004-01-22,1.144116893721092,0.949,0.0,3.252,311.9805442334961
2004-01-23,1.0845996592444251,0.93,0.0,3.252,310.0906354000608
2004-01-24,1.0369319381432036,0.911,0.0,3.252,308.20570537099616
2004-01-25,0.9990003958514793,0.893,0.0,3.252,306.3260867587794
2004-01-26,0.9689210888483233,0.875,0.0,3.252,304.45206854610547
2004-01-27,0.9450823115422439,0.858,0.0,3.252,302.5839023971693
2004-01-28,0.9261440305260867,0.841,0.0,3.252,300.7218080262935
2004-01-29,0.9110152459984133,0.824,0.0,3.252,298.86597776524127
2004-01-30,0.8988219653258789,0.807,0.0,3.252,297.0165804493563
2004-01-31,0.8888730231688133,0.791,0.0,3.252,295.1737647246492
2004-02-01,0.8806276117119669,0.775,0.0,3.252,293.3376618626323
