date,Q_sim_m3s,Q_obs_m3s,P_mm,Period
1997-12-15,0.5266825345666621,1.027,0.0,Validation
1997-12-16,0.4804142915810171,1.006,0.0,Validation
1997-12-17,0.4589170954521151,0.986,0.0,Validation
1997-12-18,0.4383608938249001,0.966,0.0,Validation
1997-12-19,0.4171842596055782,0.947,0.0,Validation
1997-12-20,1.7520681073910902,0.936,2.812,Validation
1997-12-21,0.5661607586068452,0.917,0.0,Validation
1997-12-22,0.39447104026034185,0.899,0.0,Validation
1997-12-23,0.3637185644404362,0.881,0.0,Validation
1997-12-24,0.34558785605403264,0.863,0.0,Validation
1997-12-25,0.3281518828449088,0.846,0.0,Validation
1997-12-26,0.345919304831226,0.83,0.469,Validation
1997-12-27,0.3040068108353784,0.813,0.0,Validation
1997-12-28,4.979588932239832,0.806,6.59,Validation
1997-12-29,6.284878047031418,0.803,7.558,Validation
1997-12-30,1.0237992591493943,0.787,0.0,Validation
1997-12-31,0.3832582051633755,0.771,0.0,Validation
1998-01-01,0.32150315975852456,0.756,0.0,Validation
1998-01-02,0.30985598933725544,0.741,0.0,Validation
1998-01-03,0.3000372504066087,0.726,0.0,Validation
1998-01-04,0.28882140933244155,0.712,0.0,Validation
1998-01-05,1.3646907237151362,0.7,2.48,Validation
1998-01-06,3.8933292413306804,0.692,4.787,Validation
1998-01-07,0.7295256799452834,0.679,0.0,Validation
1998-01-08,4.5032318316922,0.673,6.055,Validation
1998-01-09,0.825505881341004,0.66,0.0,Validation
1998-01-10,0.3673950827613691,0.646,0.0,Validation
1998-01-11,0.3218653097507836,0.634,0.0,Validation
1998-01-12,0.31159476518300605,0.621,0.135,Validation
1998-01-13,0.3018176740021664,0.609,0.0,Validation
1998-01-14,7.289407131708838,0.606,9.41,Validation
1998-01-15,1.8616266664949555,0.597,2.03,Validation
1998-01-16,0.5122684711865594,0.585,0.0,Validation
1998-01-17,0.33904559078131113,0.573,0.0,Validation
1998-01-18,0.31722939025551194,0.562,0.0,Validation
1998-01-19,0.3077274474680346,0.55,0.03,Validation
1998-01-20,3.6342986072737693,0.545,5.027,Validation
1998-01-21,0.7138112336133624,0.534,0.0,Validation
1998-01-22,0.34434452164374546,0.523,0.0,Validation
1998-01-23,0.3035730201487781,0.513,0.0,Validation
1998-01-24,0.35740630742284857,0.503,0.633,Validation
1998-01-25,0.29927858389932954,0.493,0.0,Validation
1998-01-26,0.2752484787414427,0.483,0.0,Validation
1998-01-27,3.7788538257189987,0.477,5.229,Validation
1998-01-28,0.7002733802984322,0.467,0.0,Validation
1998-01-29,0.34448937154077097,0.458,0.471,Validation
1998-01-30,0.38241931348355546,0.45,0.589,Validation
1998-01-31,0.2927237433868733,0.441,0.0,Validation
1998-02-01,0.2624368237378038,0.432,0.0,Validation
1998-02-02,0.2507765914636395,0.423,0.0,Validation
1998-02-03,0.24050961662740028,0.415,0.0,Validation
1998-02-04,0.363257007562629,0.407,0.847,Validation
1998-02-05,9.59366234643391,0.403,11.79,Validation
1998-02-06,1.5704155797100667,0.396,1.053,Validation
1998-02-07,22.073992987990167,0.412,26.03,Validation
1998-02-08,8.009992188395714,0.426,7.194,Validation
1998-02-09,1.185200195903252,0.417,0.0,Validation
1998-02-10,0.4206570762113661,0.409,0.0,Validation
1998-02-11,0.355899317506703,0.401,0.0,Validation
1998-02-12,0.34857918758544626,0.393,0.0,Validation
1998-02-13,0.4053212554451353,0.387,0.652,Validation
1998-02-14,0.3488081439894971,0.379,0.0,Validation
1998-02-15,0.3277973222668291,0.371,0.0,Validation
1998-02-16,0.31474862252189084,0.364,0.0,Validation
1998-02-17,0.3015013315015563,0.357,0.0,Validation
1998-02-18,23.510438637403393,0.393,28.17,Validation
1998-02-19,6.066393456125045,0.404,4.58,Validation
1998-02-20,0.9477472542895301,0.396,0.0,Validation
1998-02-21,7.414922161093573,0.426,9.487,Validation
1998-02-22,1.222474275432063,0.417,0.0,Validation
1998-02-23,0.45233236881728145,0.409,0.0,Validation
1998-02-24,0.3790946781854778,0.401,0.0,Validation
1998-02-25,0.36645458933778485,0.393,0.0,Validation
1998-02-26,0.35584044281482097,0.385,0.0,Validation
1998-02-27,0.34335077851605605,0.377,0.0,Validation
1998-02-28,1.666428319649597,0.377,2.783,Validation
1998-03-01,3.0441899677365605,0.38,3.731,Validation
1998-03-02,0.6686899764389944,0.372,0.0,Validation
1998-03-03,0.3726050388325736,0.365,0.0,Validation
1998-03-04,0.9541682711557725,0.362,1.888,Validation
1998-03-05,0.4445638409421266,0.355,0.0,Validation
1998-03-06,0.3441000037484636,0.348,0.0,Validation
1998-03-07,17.41641326821251,0.381,21.11,Validation
1998-03-08,2.4146164397842536,0.374,0.0,Validation
1998-03-09,9.497191832946491,0.407,11.76,Validation
1998-03-10,1.4745856785868325,0.399,0.0,Validation
1998-03-11,0.4795629667547737,0.391,0.0,Validation
1998-03-12,6.7130719877008165,0.415,8.672,Validation
1998-03-13,1.8386879975201968,0.416,2.032,Validation
1998-03-14,0.5860215550082235,0.407,0.0,Validation
1998-03-15,0.4274271469015144,0.399,0.0,Validation
1998-03-16,0.4064433365839942,0.391,0.0,Validation
1998-03-17,0.39480699274354986,0.383,0.0,Validation
1998-03-18,1.5709771372286345,0.383,2.645,Validation
1998-03-19,0.7499483217229138,0.378,0.781,Validation
1998-03-20,0.4387978966565524,0.37,0.0,Validation
1998-03-21,3.525257373251887,0.375,4.674,Validation
1998-03-22,22.201563364821173,0.712,26.19,Validation
1998-03-23,3.0429773639403948,0.423,0.0,Validation
1998-03-24,0.6593899502228043,0.414,0.0,Validation
1998-03-25,2.8434760788427487,0.424,3.936,Validation
1998-03-26,3.615854593702865,0.436,4.562,Validation
1998-03-27,9.753765959222125,0.481,11.78,Validation
1998-03-28,9.449046206907287,0.528,10.55,Validation
1998-03-29,6.5301209144165,0.56,7.149,Validation
1998-03-30,1.2533232152492388,0.549,0.0,Validation
1998-03-31,31.604587874958693,8.024,37.21,Validation
1998-04-01,15.23974447435537,3.914,14.15,Validation
1998-04-02,22.381813835407883,9.125,24.79,Validation
1998-04-03,3.2871263931192334,0.698,0.626,Validation
1998-04-04,10.048879716939824,3.239,11.96,Validation
1998-04-05,2.6706534203296624,0.756,2.395,Validation
1998-04-06,0.9531031436969863,0.741,0.0,Validation
1998-04-07,0.7607759673755458,0.726,0.0,Validation
1998-04-08,4.065191273872639,0.753,5.211,Validation
1998-04-09,3.7297655078911616,0.771,4.304,Validation
1998-04-10,13.794838705051584,3.673,16.28,Validation
1998-04-11,18.128410293497254,5.852,19.88,Validation
1998-04-12,4.804675352935613,0.884,3.643,Validation
1998-04-13,4.413053674109609,0.909,5.0,Validation
1998-04-14,6.40412521910532,0.955,7.494,Validation
1998-04-15,1.91003506903885,0.95,1.778,Validation
1998-04-16,2.3636328030405434,0.952,2.623,Validation
1998-04-17,9.170525215451558,1.815,10.69,Validation
1998-04-18,1.8717647997569178,0.981,0.409,Validation
1998-04-19,0.9512240741797615,0.961,0.0,Validation
1998-04-20,4.0848718125994115,0.977,5.125,Validation
1998-04-21,6.698675089524988,1.01,7.833,Validation
1998-04-22,1.5402679424069858,0.99,0.0,Validation
1998-04-23,40.85318589268529,13.087,47.49,Validation
1998-04-24,5.901490715338826,1.029,1.368,Validation
1998-04-25,1.56459940373434,1.018,1.031,Validation
1998-04-26,1.0458924414641566,1.005,0.713,Validation
1998-04-27,3.5506420145034525,1.021,4.091,Validation
1998-04-28,1.170005870149935,1.006,0.708,Validation
1998-04-29,3.6607922560919506,1.021,4.398,Validation
1998-04-30,23.780024665206245,8.545,27.73,Validation
1998-05-01,14.769175937824938,4.742,14.56,Validation
1998-05-02,29.510647549445835,13.715,32.86,Validation
1998-05-03,14.568352631661963,5.293,13.56,Validation
1998-05-04,2.4355038492642045,1.168,0.04,Validation
1998-05-05,1.0175186441509492,1.145,0.0,Validation
1998-05-06,0.8758434078369657,1.122,0.0,Validation
1998-05-07,0.8425536892746712,1.1,0.0,Validation
1998-05-08,0.8129916701510228,1.078,0.0,Validation
1998-05-09,1.2335378204402212,1.069,1.766,Validation
1998-05-10,28.493758546660686,9.484,32.96,Validation
1998-05-11,17.25354455474687,5.89,16.77,Validation
1998-05-12,2.6713517902233797,1.131,0.0,Validation
1998-05-13,3.1791946459971445,1.144,3.86,Validation
1998-05-14,7.626763498833742,1.949,9.119,Validation
1998-05-15,1.6159260985976482,1.167,0.56,Validation
1998-05-16,7.772377251808504,1.825,9.399,Validation
1998-05-17,4.286956130797385,1.22,4.411,Validation
1998-05-18,1.5716603753208345,1.209,1.696,Validation
1998-05-19,0.875870422677489,1.185,0.0,Validation
1998-05-20,0.778555175710831,1.161,0.0,Validation
1998-05-21,0.7477637124005635,1.138,0.0,Validation
1998-05-22,0.7193251616827098,1.115,0.0,Validation
1998-05-23,2.5666224777604083,1.112,3.44,Validation
1998-05-24,7.719182297108859,1.14,9.207,Validation
1998-05-25,55.34316676343916,18.004,63.19,Validation
1998-05-26,60.425680067530195,36.113,62.45,Validation
1998-05-27,16.17608451204392,4.859,11.31,Validation
1998-05-28,17.397685021378166,8.924,18.95,Validation
1998-05-29,2.7692051469534786,1.276,0.0,Validation
1998-05-30,50.73487498433397,29.46,58.64,Validation
1998-05-31,9.314558328332861,1.339,4.186,Validation
1998-06-01,6.906639835920724,2.442,7.56,Validation
1998-06-02,3.7982281198216867,1.391,3.91,Validation
1998-06-03,2.616394083497952,1.395,3.115,Validation
1998-06-04,2.1566483893472967,1.39,2.403,Validation
1998-06-05,1.0632059016980024,1.363,0.0,Validation
1998-06-06,3.175486626512063,1.369,3.912,Validation
1998-06-07,17.350013213763745,6.524,20.34,Validation
1998-06-08,15.985376262904914,5.888,16.8,Validation
1998-06-09,5.262654704743808,1.455,4.372,Validation
1998-06-10,1.7422632509691005,1.441,1.665,Validation
1998-06-11,1.0212465598625773,1.412,0.0,Validation
1998-06-12,0.9257586397617489,1.384,0.0,Validation
1998-06-13,0.8912756283158838,1.356,0.0,Validation
1998-06-14,10.27239930012826,2.477,12.45,Validation
1998-06-15,6.397449333625957,1.415,6.551,Validation
1998-06-16,1.4907614297966716,1.386,0.0,Validation
1998-06-17,0.8908973986048635,1.359,0.05,Validation
1998-06-18,15.61804880414774,4.191,18.69,Validation
1998-06-19,6.4969394987649265,1.414,5.925,Validation
1998-06-20,14.172032775007636,4.421,16.32,Validation
1998-06-21,4.697589996516428,1.454,3.946,Validation
1998-06-22,5.135282786391572,1.472,5.936,Validation
1998-06-23,1.3631073276414047,1.443,0.012,Validation
1998-06-24,0.8929846845416947,1.414,0.0,Validation
1998-06-25,0.8304638623099518,1.386,0.0,Validation
1998-06-26,0.8001210986944521,1.358,0.0,Validation
1998-06-27,7.297609974530815,1.384,9.025,Validation
1998-06-28,2.0916817306286415,1.368,1.927,Validation
1998-06-29,0.9006918976295195,1.341,0.0,Validation
1998-06-30,0.7419032170783966,1.314,0.0,Validation
1998-07-01,0.7017603125861801,1.288,0.0,Validation
1998-07-02,0.6702338856151406,1.262,0.0,Validation
1998-07-03,2.1590731021027225,1.25,3.07,Validation
1998-07-04,9.50920429161133,1.274,11.25,Validation
1998-07-05,17.21373980244083,3.026,19.46,Validation
1998-07-06,11.507812637087042,2.05,11.8,Validation
1998-07-07,10.99740846281983,2.499,12.04,Validation
1998-07-08,6.216152806473777,1.41,6.42,Validation
1998-07-09,1.8854289247401086,1.396,1.95,Validation
1998-07-10,3.8991541782625414,1.4,4.38,Validation
1998-07-11,1.1368555714770328,1.372,0.0,Validation
1998-07-12,0.7871923282679667,1.345,0.0,Validation
1998-07-13,4.601873348081232,1.353,5.85,Validation
1998-07-14,1.246849350580664,1.33,0.7,Validation
1998-07-15,9.118914488262261,1.367,10.96,Validation
1998-07-16,11.93847698206662,2.428,13.35,Validation
1998-07-17,5.157779464415959,1.411,4.93,Validation
1998-07-18,5.33070376426977,1.426,6.15,Validation
1998-07-19,1.3252328742832413,1.397,0.01,Validation
1998-07-20,0.8313055125542914,1.369,0.0,Validation
1998-07-21,2.95485525151121,1.365,3.78,Validation
1998-07-22,1.0940024319211963,1.342,0.83,Validation
1998-07-23,2.053436800257556,1.33,2.62,Validation
1998-07-24,0.9001582924244933,1.303,0.0,Validation
1998-07-25,6.9947886182704115,1.32,8.66,Validation
1998-07-26,1.5908653562579986,1.299,0.98,Validation
1998-07-27,7.256242476445036,1.317,8.62,Validation
1998-07-28,10.077770118127086,1.354,11.45,Validation
1998-07-29,7.891049590715098,1.379,8.5,Validation
1998-07-30,1.9122228040433935,1.362,1.58,Validation
1998-07-31,0.8781087224986148,1.335,0.0,Validation
1998-08-01,0.7565660818916753,1.308,0.0,Validation
1998-08-02,0.7271457904074019,1.282,0.0,Validation
1998-08-03,5.450743714907366,1.29,6.889,Validation
1998-08-04,22.29436988207954,4.767,25.82,Validation
1998-08-05,4.530337942501625,1.323,2.843,Validation
1998-08-06,15.9230250254369,4.668,18.33,Validation
1998-08-07,3.1523861747640614,1.35,2.034,Validation
1998-08-08,0.9982581904311982,1.323,0.0,Validation
1998-08-09,1.645986067502277,1.314,2.33,Validation
1998-08-10,0.855319154373239,1.287,0.0,Validation
1998-08-11,0.7323321083991542,1.262,0.0,Validation
1998-08-12,0.6986379852891658,1.236,0.0,Validation
1998-08-13,18.50389087591009,4.099,22.12,Validation
1998-08-14,21.768668779216934,6.593,23.42,Validation
1998-08-15,3.196143685230094,1.293,0.511,Validation
1998-08-16,1.240070700719962,1.279,1.402,Validation
1998-08-17,0.7516380075571013,1.253,0.0,Validation
1998-08-18,14.05644840483875,4.106,16.89,Validation
1998-08-19,2.297972336458195,1.267,0.0,Validation
1998-08-20,15.381597884771057,4.974,18.38,Validation
1998-08-21,11.818504575037718,3.356,12.37,Validation
1998-08-22,1.9987233269677962,1.317,0.0,Validation
1998-08-23,2.936065427269815,1.321,3.708,Validation
1998-08-24,9.10106803160349,2.407,10.91,Validation
1998-08-25,18.071173646267994,6.476,20.48,Validation
1998-08-26,24.03328620961233,10.056,26.11,Validation
1998-08-27,3.984177155635763,1.422,1.839,Validation
1998-08-28,1.392009446146955,1.404,1.033,Validation
1998-08-29,3.893525641496116,1.415,4.43,Validation
1998-08-30,1.186171386654086,1.387,0.0,Validation
1998-08-31,0.836606162487032,1.359,0.0,Validation
1998-09-01,40.95519557185468,15.89,47.7,Validation
1998-09-02,18.869973575414186,7.61,16.89,Validation
1998-09-03,23.05398809244878,11.878,24.96,Validation
1998-09-04,3.4716178753057814,1.444,0.445,Validation
1998-09-05,1.0798428641004194,1.415,0.0,Validation
1998-09-06,0.8905043691167898,1.394,0.751,Validation
1998-09-07,21.371613518877222,9.565,25.1,Validation
1998-09-08,14.256412537492409,5.395,14.27,Validation
1998-09-09,2.3846329957628507,1.439,0.197,Validation
1998-09-10,3.513033090928545,1.45,4.277,Validation
1998-09-11,21.58474561349234,9.587,25.22,Validation
1998-09-12,6.870749045622646,1.511,5.517,Validation
1998-09-13,1.8957457865226903,1.497,1.735,Validation
1998-09-14,5.897008197648025,1.528,6.735,Validation
1998-09-15,2.327379583934217,1.519,2.465,Validation
1998-09-16,1.031037818947801,1.489,0.0,Validation
1998-09-17,5.462147270734566,1.512,6.72,Validation
1998-09-18,1.4112739665143117,1.481,0.0,Validation
1998-09-19,0.8857589912204173,1.454,0.281,Validation
1998-09-20,0.8546817825854636,1.429,0.712,Validation
1998-09-21,3.0088623758636284,1.423,3.589,Validation
1998-09-22,7.540084020631568,1.45,9.011,Validation
1998-09-23,7.095509892521898,1.472,7.856,Validation
1998-09-24,1.8311630736136086,1.453,1.538,Validation
1998-09-25,17.84918787260034,4.854,20.74,Validation
1998-09-26,18.844664240801855,6.152,20.1,Validation
1998-09-27,25.405836047740717,10.512,27.57,Validation
1998-09-28,3.75986728503924,1.526,0.0,Validation
1998-09-29,1.1125990790805778,1.495,0.0,Validation
1998-09-30,0.857460900984339,1.466,0.044,Validation
1998-10-01,0.8156053346881257,1.436,0.0,Validation
1998-10-02,1.8853368177123242,1.428,2.688,Validation
1998-10-03,15.35727089144418,4.715,17.86,Validation
1998-10-04,9.717224049817359,2.324,9.836,Validation
1998-10-05,19.31519899370818,7.434,21.83,Validation
1998-10-06,3.022016766905688,1.503,0.0,Validation
1998-10-07,1.7817114498582611,1.493,2.322,Validation
1998-10-08,4.85889635552673,1.508,5.507,Validation
1998-10-09,1.2965490592344828,1.478,0.0,Validation
1998-10-10,0.8388242549991483,1.449,0.0,Validation
1998-10-11,0.7892410360599232,1.423,0.516,Validation
1998-10-12,0.7471910947439346,1.395,0.0,Validation
1998-10-13,0.7150479587126133,1.367,0.0,Validation
1998-10-14,24.67797551997837,6.339,29.19,Validation
1998-10-15,5.928870721827435,1.408,3.944,Validation
1998-10-16,1.9936918088329638,1.398,2.242,Validation
1998-10-17,0.8393837020587802,1.37,0.0,Validation
1998-10-18,0.687210660185721,1.342,0.0,Validation
1998-10-19,10.489354806650175,2.3,12.87,Validation
1998-10-20,9.66092479359488,1.944,10.53,Validation
1998-10-21,2.9394363187511923,1.409,2.818,Validation
1998-10-22,18.662632573129095,5.997,21.68,Validation
1998-10-23,26.079408180789592,10.331,28.37,Validation
1998-10-24,16.734610740945683,6.563,16.64,Validation
1998-10-25,3.397281999820979,1.509,2.36,Validation
1998-10-26,1.0600804250090243,1.479,0.0,Validation
1998-10-27,4.581368970628131,1.5,5.707,Validation
1998-10-28,8.417209066143354,2.563,9.839,Validation
1998-10-29,1.881402502672203,1.514,1.188,Validation
1998-10-30,7.750131961879085,2.038,9.078,Validation
1998-10-31,1.667506623635489,1.517,0.0,Validation
1998-11-01,0.8972535827751327,1.487,0.0,Validation
1998-11-02,1.0347123093457105,1.467,1.337,Validation
1998-11-03,3.8061828529230186,1.467,4.369,Validation
1998-11-04,17.655504315629475,5.117,20.67,Validation
1998-11-05,2.8209928754395808,1.474,0.337,Validation
1998-11-06,6.799226941504951,1.506,8.241,Validation
1998-11-07,1.5136258275291887,1.48,0.494,Validation
1998-11-08,7.446569518876398,1.515,9.053,Validation
1998-11-09,15.898463402925245,4.982,18.15,Validation
1998-11-10,6.6299109844194035,1.569,6.11,Validation
1998-11-11,14.573743619639822,5.236,16.79,Validation
1998-11-12,5.698884764693032,1.615,5.149,Validation
1998-11-13,31.01496880877862,13.722,35.78,Validation
1998-11-14,5.417838911603713,1.641,2.561,Validation
1998-11-15,13.019541135445698,5.751,14.71,Validation
1998-11-16,2.3880660703020586,1.645,0.597,Validation
1998-11-17,1.081225956375891,1.618,0.59,Validation
1998-11-18,1.619210218098105,1.603,2.072,Validation
1998-11-19,1.1641917109413533,1.578,0.778,Validation
1998-11-20,15.139285087465867,5.239,17.67,Validation
1998-11-21,3.5374197976902177,1.6,2.558,Validation
1998-11-22,1.2571672612163343,1.573,0.607,Validation
1998-11-23,3.252536630835439,1.57,3.697,Validation
1998-11-24,10.186547091389615,2.83,12.05,Validation
1998-11-25,11.533305762794035,3.373,12.66,Validation
1998-11-26,2.1845495227815444,1.61,0.841,Validation
1998-11-27,21.58410217420019,8.153,25.17,Validation
1998-11-28,30.36747786031756,13.528,32.76,Validation
1998-11-29,4.404035264414895,1.645,0.514,Validation
1998-11-30,5.265969734760988,1.673,6.098,Validation
1998-12-01,5.486910849965367,1.699,6.188,Validation
1998-12-02,14.96947994247877,6.501,17.29,Validation
1998-12-03,19.332204265092447,8.67,21.0,Validation
1998-12-04,3.8961321778841564,1.748,2.395,Validation
1998-12-05,7.0165904892094195,2.276,7.77,Validation
1998-12-06,4.867309757722533,1.79,5.13,Validation
1998-12-07,6.073483243456898,1.816,6.919,Validation
1998-12-08,4.2185773911543825,1.819,4.453,Validation
1998-12-09,7.903673649610288,2.523,9.174,Validation
1998-12-10,1.931460836127018,1.819,1.03,Validation
1998-12-11,1.618230704708491,1.796,1.721,Validation
1998-12-12,1.504034199779016,1.771,1.353,Validation
1998-12-13,1.0498928466885906,1.736,0.05,Validation
1998-12-14,0.9603395127640307,1.701,0.0,Validation
1998-12-15,0.9184988231171052,1.667,0.0,Validation
1998-12-16,0.8784392919635741,1.634,0.0,Validation
1998-12-17,0.8369507811925043,1.601,0.0,Validation
1998-12-18,0.7947066495705429,1.569,0.0,Validation
1998-12-19,0.7524660067350186,1.537,0.0,Validation
1998-12-20,1.8426062211210128,1.518,2.662,Validation
1998-12-21,0.8313245966509367,1.487,0.0,Validation
1998-12-22,1.0393508772185829,1.463,1.449,Validation
1998-12-23,0.6935817569247431,1.434,0.0,Validation
1998-12-24,8.149725425952411,1.438,9.992,Validation
1998-12-25,19.09702064903969,2.577,21.82,Validation
1998-12-26,3.999782221746716,1.46,2.743,Validation
1998-12-27,7.2641833944607965,1.479,8.344,Validation
1998-12-28,2.069653596953508,1.462,2.067,Validation
1998-12-29,1.2565172444625103,1.44,1.276,Validation
1998-12-30,0.7342550785686075,1.411,0.0,Validation
1998-12-31,0.6496091111132511,1.383,0.0,Validation
1999-01-01,0.6247517692522696,1.355,0.0,Validation
1999-01-02,0.7837044930250668,1.333,1.125,Validation
1999-01-03,0.618403802820352,1.307,0.03,Validation
1999-01-04,25.715291178343605,3.839,30.35,Validation
1999-01-05,3.6167498786701655,1.318,0.0,Validation
1999-01-06,1.2553981373080565,1.302,1.638,Validation
1999-01-07,2.1613375297001496,1.292,2.597,Validation
1999-01-08,0.8246641178092644,1.269,0.516,Validation
1999-01-09,5.2344390985638345,1.278,6.451,Validation
1999-01-10,1.1737430371851136,1.256,0.682,Validation
1999-01-11,4.148471193312666,1.258,5.149,Validation
1999-01-12,0.9965293500267518,1.233,0.0,Validation
1999-01-13,0.5953326917005426,1.208,0.0,Validation
1999-01-14,1.580341713945014,1.196,2.529,Validation
1999-01-15,0.6768320856746058,1.172,0.0,Validation
1999-01-16,8.449534867175723,1.191,10.45,Validation
1999-01-17,1.4947577019357063,1.167,0.007,Validation
1999-01-18,0.6155414625782567,1.144,0.0,Validation
1999-01-19,0.521099456311221,1.121,0.0,Validation
1999-01-20,0.49659031584916524,1.098,0.0,Validation
1999-01-21,4.834145745326987,1.098,6.327,Validation
1999-01-22,2.3281998874136,1.087,2.839,Validation
1999-01-23,0.8978481637580532,1.068,0.82,Validation
1999-01-24,5.514240691518212,1.07,6.7,Validation
1999-01-25,1.1055947915489766,1.049,0.0,Validation
1999-01-26,0.5493555726254573,1.028,0.0,Validation
1999-01-27,0.48762118367132185,1.007,0.0,Validation
1999-01-28,0.4684403961499946,0.987,0.0,Validation
1999-01-29,0.4504556678993916,0.967,0.0,Validation
1999-01-30,0.43110342564163867,0.948,0.0,Validation
1999-01-31,0.41082154664833076,0.929,0.12,Validation
1999-02-01,1.006404993982389,0.915,1.884,Validation
1999-02-02,9.89095643465999,0.92,11.8,Validation
1999-02-03,1.5444562161923785,0.902,0.0,Validation
1999-02-04,0.4963040042667729,0.884,0.0,Validation
1999-02-05,6.574581560677149,0.887,8.487,Validation
1999-02-06,22.603929359811506,1.62,26.22,Validation
1999-02-07,10.638510665792209,0.971,10.16,Validation
1999-02-08,1.6979626717738345,0.956,0.801,Validation
1999-02-09,0.6625530197143197,0.94,0.477,Validation
1999-02-10,0.5094323497891028,0.922,0.065,Validation
1999-02-11,9.14903553154282,0.959,11.39,Validation
1999-02-12,18.315505105584542,3.692,20.88,Validation
1999-02-13,4.2275660407039215,1.007,3.167,Validation
1999-02-14,25.482531834044256,8.207,29.59,Validation
1999-02-15,3.6039416181058987,1.031,0.0,Validation
1999-02-16,7.731732675554287,1.864,9.41,Validation
1999-02-17,1.75448745205526,1.065,1.42,Validation
1999-02-18,5.820860750974818,1.099,6.857,Validation
1999-02-19,16.857486197968544,5.76,19.58,Validation
1999-02-20,10.367927400915462,2.652,10.5,Validation
1999-02-21,2.1400245414439505,1.173,1.539,Validation
1999-02-22,1.0043067065493143,1.155,0.628,Validation
1999-02-23,12.58247576058637,3.873,14.9,Validation
1999-02-24,8.089561204150694,1.561,8.345,Validation
1999-02-25,10.547489338321045,3.107,11.92,Validation
1999-02-26,17.404586540620087,6.587,19.5,Validation
1999-02-27,5.278999841318548,1.329,4.231,Validation
1999-02-28,19.990266891586206,8.615,23.22,Validation
1999-03-01,4.107120605262837,1.365,2.592,Validation
1999-03-02,1.7211684382375112,1.352,1.507,Validation
1999-03-03,1.0008109385198896,1.325,0.0,Validation
1999-03-04,1.7054034980714072,1.317,2.327,Validation
1999-03-05,0.9865217134218994,1.291,0.0,Validation
1999-03-06,1.232084639450725,1.276,1.576,Validation
1999-03-07,0.9076679307434752,1.252,0.152,Validation
1999-03-08,6.422599401044759,1.276,7.78,Validation
1999-03-09,22.956721238654627,6.769,26.38,Validation
1999-03-10,50.100938150686886,21.648,55.08,Validation
1999-03-11,6.72530155520024,1.326,0.0,Validation
1999-03-12,31.59688616477142,18.674,36.44,Validation
1999-03-13,4.559747839778234,1.337,0.025,Validation
1999-03-14,20.87878687858374,11.358,24.37,Validation
1999-03-15,6.222858496478113,1.4,4.811,Validation
1999-03-16,9.510205547858778,3.919,10.93,Validation
1999-03-17,2.042426806356257,1.419,1.115,Validation
1999-03-18,41.35566854119707,21.019,47.64,Validation
1999-03-19,5.8084892790681275,1.426,0.0,Validation
1999-03-20,8.424272583802589,3.572,9.767,Validation
1999-03-21,1.808815244737095,1.433,0.0,Validation
1999-03-22,0.9820839045470667,1.404,0.0,Validation
1999-03-23,5.290802201418683,1.436,6.555,Validation
1999-03-24,1.5215167170880843,1.417,1.06,Validation
1999-03-25,8.061013533373053,2.202,9.468,Validation
1999-03-26,5.737537339887943,1.475,6.09,Validation
1999-03-27,9.90131723049671,3.016,11.4,Validation
1999-03-28,3.41369295670358,1.507,3.174,Validation
1999-03-29,22.985306406231803,9.136,26.55,Validation
1999-03-30,3.5650829986290775,1.514,0.428,Validation
1999-03-31,1.1327427048305911,1.484,0.0,Validation
1999-04-01,0.8902755849274372,1.454,0.0,Validation
1999-04-02,2.7255550159102544,1.453,3.518,Validation
1999-04-03,5.745852835676871,1.474,6.745,Validation
1999-04-04,1.9272556329277346,1.459,1.917,Validation
1999-04-05,1.0153646410720045,1.433,0.408,Validation
1999-04-06,14.341360086715753,3.846,16.92,Validation
1999-04-07,2.4453634359934524,1.439,0.0,Validation
1999-04-08,28.127767531573085,9.95,32.92,Validation
1999-04-09,10.679815343552075,2.644,9.143,Validation
1999-04-10,8.754457652159934,2.768,9.472,Validation
1999-04-11,2.2226498279055176,1.53,1.868,Validation
1999-04-12,1.6712013694946106,1.515,1.732,Validation
1999-04-13,26.718054554610553,11.086,30.86,Validation
1999-04-14,13.586361049124257,4.724,12.73,Validation
1999-04-15,2.3270763299472033,1.55,0.0,Validation
1999-04-16,1.003362137845783,1.519,0.0,Validation
1999-04-17,0.866435470818248,1.489,0.0,Validation
1999-04-18,0.8309321067415687,1.459,0.0,Validation
1999-04-19,0.7994233407022611,1.43,0.0,Validation
1999-04-20,0.7655142851480103,1.402,0.0,Validation
1999-04-21,0.7298670286328957,1.373,0.0,Validation
1999-04-22,3.7238888722452934,1.374,4.769,Validation
1999-04-23,25.511158244587495,7.051,29.74,Validation
1999-04-24,51.18212207324942,22.101,56.01,Validation
1999-04-25,6.737296490063568,1.422,0.26,Validation
1999-04-26,4.340562591611785,1.448,4.898,Validation
1999-04-27,1.4084931178391145,1.435,1.425,Validation
1999-04-28,14.28821109401917,6.632,16.73,Validation
1999-04-29,2.38506684102496,1.446,0.468,Validation
1999-04-30,4.456001629264174,1.468,5.42,Validation
1999-05-01,25.07636445041565,11.628,29.15,Validation
1999-05-02,3.9307386527320407,1.488,1.385,Validation
1999-05-03,19.574424594294086,9.261,22.56,Validation
1999-05-04,6.54372428049698,1.548,5.458,Validation
1999-05-05,1.5710496370033114,1.528,1.129,Validation
